journal,year,t,method
Journal of Political Economy,2011,0.4656488597393036,DID
Journal of Political Economy,2011,8.5,DID
Journal of Political Economy,2011,2.9473683834075928,DID
Journal of Political Economy,2011,2.9473683834075928,DID
Journal of Political Economy,2011,3.4583332538604736,DID
Journal of Political Economy,2011,3.3333332538604736,DID
Journal of Political Economy,2011,0.03030303120613098,DID
Journal of Political Economy,2011,0.20000000298023224,DID
Journal of Political Economy,2011,15.166666984558104,DID
Journal of Political Economy,2011,3.19617223739624,DID
Journal of Political Economy,2011,0.1666666716337204,DID
Journal of Political Economy,2011,0.1818181872367859,DID
Journal of Political Economy,2011,2.9703569412231445,DID
Journal of Political Economy,2011,2.5,DID
Journal of Political Economy,2011,14.058823585510254,DID
Journal of Political Economy,2011,0.1942446082830429,DID
Journal of Political Economy,2011,1.8571428060531616,DID
Journal of Political Economy,2011,1.6960630416870115,DID
Journal of Political Economy,2011,0.8226755857467651,DID
Journal of Political Economy,2011,0.05704697966575622,DID
Journal of Political Economy,2011,0.13333334028720856,DID
Journal of Political Economy,2011,0.5454545617103577,DID
Journal of Political Economy,2011,5.8125,DID
Journal of Political Economy,2011,10.285714149475098,DID
Journal of Political Economy,2011,0.6666666865348816,DID
Journal of Political Economy,2011,0.1666666716337204,DID
Journal of Political Economy,2011,0.4000000059604645,DID
Journal of Political Economy,2011,3.777777671813965,DID
Journal of Political Economy,2011,7.55555534362793,DID
Journal of Political Economy,2011,2.219292640686035,DID
Journal of Political Economy,2011,0.51171875,DID
Journal of Political Economy,2011,0.6346153616905212,DID
Journal of Political Economy,2011,1.0381821393966677,DID
Journal of Political Economy,2011,5.5,DID
Journal of Political Economy,2011,6,DID
Journal of Political Economy,2011,2.171428680419922,DID
Journal of Political Economy,2011,1.59375,DID
Journal of Political Economy,2011,5.232456207275391,DID
Journal of Political Economy,2011,1.8400659561157229,DID
Journal of Political Economy,2011,0.2881355881690979,DID
Journal of Political Economy,2011,12.636363983154297,DID
Journal of Political Economy,2011,0.3401639461517334,DID
Journal of Political Economy,2011,3.625,DID
Journal of Political Economy,2011,1.8571428060531616,DID
Journal of Political Economy,2011,1.678368091583252,DID
Journal of Political Economy,2011,1.6960630416870115,DID
Journal of Political Economy,2011,0.40336135029792786,DID
Journal of Political Economy,2011,3.2481751441955566,DID
Journal of Political Economy,2011,2,DID
Journal of Political Economy,2011,6.44444465637207,DID
Journal of Political Economy,2011,3.231607675552368,DID
Journal of Political Economy,2011,0.395348846912384,DID
Journal of Political Economy,2011,0.1428571492433548,DID
Journal of Political Economy,2011,3.461538553237915,DID
Journal of Political Economy,2011,5.1875,DID
Journal of Political Economy,2011,2.125,DID
Journal of Political Economy,2011,2,DID
Journal of Political Economy,2011,1.5,DID
Journal of Political Economy,2011,2.8729281425476074,DID
Journal of Political Economy,2011,3.461538553237915,DID
Journal of Political Economy,2011,0.1818181872367859,DID
Journal of Political Economy,2011,1.8989983797073364,DID
Journal of Political Economy,2011,0.5,DID
Journal of Political Economy,2011,0.00398089177906513,DID
Journal of Political Economy,2011,6.44444465637207,DID
Journal of Political Economy,2011,10.411765098571776,DID
Journal of Political Economy,2011,1.091428518295288,DID
Journal of Political Economy,2011,0.9044163823127748,DID
Journal of Political Economy,2011,2.4000000953674316,DID
Journal of Political Economy,2011,0.1666666716337204,DID
Journal of Political Economy,2011,1.1532846689224243,DID
Journal of Political Economy,2011,4.099999904632568,DID
Journal of Political Economy,2011,1.5161290168762207,DID
Journal of Political Economy,2011,6.090909004211426,DID
Journal of Political Economy,2011,0.1818181872367859,DID
Journal of Political Economy,2011,15.5,DID
Journal of Political Economy,2011,1.9166666269302368,DID
Journal of Political Economy,2011,1.2332059144973757,DID
Journal of Political Economy,2011,0.4886363744735718,DID
Journal of Political Economy,2011,0.11731044203042984,DID
Journal of Political Economy,2011,6.5714287757873535,DID
Journal of Political Economy,2011,6.400000095367432,DID
Journal of Political Economy,2011,5.25,DID
Journal of Political Economy,2011,0,DID
Journal of Political Economy,2011,0.44999998807907104,DID
Journal of Political Economy,2011,4.699999809265137,DID
Journal of Political Economy,2011,3,DID
Journal of Political Economy,2011,5.888888835906982,DID
Journal of Political Economy,2011,4.470588207244873,DID
Journal of Political Economy,2011,0.03030303120613098,DID
Journal of Political Economy,2011,1.090090036392212,DID
Journal of Political Economy,2011,14.88888931274414,DID
Journal of Political Economy,2011,0.5121951103210449,DID
Journal of Political Economy,2011,0.2875051200389862,DID
Journal of Political Economy,2011,1,DID
Journal of Political Economy,2011,0.4769230782985687,DID
Journal of Political Economy,2011,2.8709676265716553,DID
Journal of Political Economy,2011,4.0625,DID
Journal of Political Economy,2011,2,DID
Journal of Political Economy,2011,15.142857551574709,DID
Journal of Political Economy,2011,0.6404494643211365,DID
Journal of Political Economy,2011,5.437209129333496,DID
Journal of Political Economy,2011,6.090909004211426,DID
Journal of Political Economy,2011,5.5714287757873535,DID
Journal of Political Economy,2011,5.027027130126953,DID
Journal of Political Economy,2011,11.333333015441896,DID
Journal of Political Economy,2011,0,DID
Journal of Political Economy,2011,0.40336135029792786,DID
Journal of Political Economy,2011,1.2941176891326904,DID
Journal of Political Economy,2011,19.33333396911621,DID
Journal of Political Economy,2011,0.5039330124855042,DID
Journal of Political Economy,2011,4,DID
Journal of Political Economy,2011,3.625,DID
Journal of Political Economy,2011,2.005242109298706,DID
Journal of Political Economy,2011,2.9375,DID
Journal of Political Economy,2011,5.1875,DID
Journal of Political Economy,2011,0.8902438879013062,DID
Journal of Political Economy,2011,0.6404494643211365,DID
Journal of Political Economy,2011,4.44444465637207,DID
Journal of Political Economy,2011,0.20000000298023224,DID
Journal of Political Economy,2011,4,DID
Journal of Political Economy,2011,0.8888888955116272,DID
Journal of Political Economy,2011,8.272727012634277,DID
Journal of Political Economy,2011,4.061946868896484,DID
Journal of Political Economy,2011,4,DID
Journal of Political Economy,2011,3.846153736114502,DID
Journal of Political Economy,2011,1.7519590854644775,DID
Journal of Political Economy,2011,1.0187722444534302,DID
Journal of Political Economy,2011,1.6315789222717283,DID
Journal of Political Economy,2011,0.5609756112098694,DID
Journal of Political Economy,2011,5.5714287757873535,DID
Journal of Political Economy,2011,0.3333333432674408,DID
Journal of Political Economy,2011,0.5454545617103577,DID
Journal of Political Economy,2011,1.7777777910232544,DID
Journal of Political Economy,2011,0.6666666865348816,DID
Journal of Political Economy,2011,0.01822157390415668,DID
Journal of Political Economy,2011,4.058823585510254,DID
Journal of Political Economy,2011,0.5,DID
Journal of Political Economy,2011,1.9111111164093015,DID
Journal of Political Economy,2011,0.11903700232505798,DID
Journal of Political Economy,2011,0.5,DID
Journal of Political Economy,2011,2.75,DID
Journal of Political Economy,2011,10.833333015441896,DID
Journal of Political Economy,2011,0.8423734903335571,DID
Journal of Political Economy,2011,0.9044163823127748,DID
Journal of Political Economy,2011,1.0937963724136353,DID
Journal of Political Economy,2011,0.5,DID
Journal of Political Economy,2011,8.399999618530273,DID
Journal of Political Economy,2011,11.136363983154297,DID
Journal of Political Economy,2011,0.6369426846504211,DID
Journal of Political Economy,2011,1.0204081535339355,DID
Journal of Political Economy,2011,3.555555582046509,DID
Journal of Political Economy,2011,15.5,DID
Journal of Political Economy,2011,0.8685897588729858,DID
Journal of Political Economy,2011,2.2931034564971924,DID
Journal of Political Economy,2011,0.5039330124855042,DID
Journal of Political Economy,2011,0.01822157390415668,DID
Journal of Political Economy,2011,5.058823585510254,DID
Journal of Political Economy,2011,1.2941176891326904,DID
Journal of Political Economy,2011,8.25,DID
Journal of Political Economy,2011,0.8333333134651184,DID
Journal of Political Economy,2011,2.3333332538604736,DID
Journal of Political Economy,2011,0.4886363744735718,DID
Journal of Political Economy,2011,4.875,DID
Journal of Political Economy,2011,0.5,DID
Journal of Political Economy,2011,4.230769157409668,DID
Journal of Political Economy,2011,2.037037134170532,DID
Journal of Political Economy,2011,1.199288249015808,DID
Journal of Political Economy,2011,4.25,DID
Journal of Political Economy,2011,4.470588207244873,DID
Journal of Political Economy,2011,6.5,DID
Journal of Political Economy,2011,2.75,DID
Journal of Political Economy,2011,4.099999904632568,DID
Journal of Political Economy,2011,0.8854498863220215,DID
Journal of Political Economy,2011,2.3714284896850586,DID
Journal of Political Economy,2011,2.629629611968994,DID
Journal of Political Economy,2011,2,DID
Journal of Political Economy,2011,1.58695650100708,DID
Journal of Political Economy,2011,8.25,DID
Journal of Political Economy,2011,4.0625,DID
Journal of Political Economy,2011,8.875,DID
Journal of Political Economy,2011,13.428571701049805,DID
Journal of Political Economy,2011,2.633333444595337,DID
Journal of Political Economy,2011,0.6750902533531189,DID
Journal of Political Economy,2011,1.2753623723983765,DID
Journal of Political Economy,2011,5.25,DID
Journal of Political Economy,2011,2.492957830429077,DID
Journal of Political Economy,2011,6.55555534362793,DID
Journal of Political Economy,2011,3.452380895614624,DID
Journal of Political Economy,2011,3.7333333492279057,DID
Journal of Political Economy,2011,1.814517855644226,DID
Journal of Political Economy,2011,5.0625,DID
Journal of Political Economy,2011,3.642857074737549,DID
Journal of Political Economy,2011,5.888888835906982,DID
Journal of Political Economy,2011,0.25,DID
Journal of Political Economy,2011,5.638009071350098,DID
Journal of Political Economy,2011,2.8795526027679443,DID
Journal of Political Economy,2011,4.699999809265137,DID
Journal of Political Economy,2011,0.30000001192092896,DID
Journal of Political Economy,2011,0.1818181872367859,DID
Journal of Political Economy,2011,12.714285850524902,DID
Journal of Political Economy,2011,13.93333339691162,DID
Journal of Political Economy,2011,0.395348846912384,DID
Journal of Political Economy,2011,0.2881355881690979,DID
Journal of Political Economy,2011,0.6750902533531189,DID
Journal of Political Economy,2011,0.8854498863220215,DID
Journal of Political Economy,2011,3.2481751441955566,DID
Journal of Political Economy,2011,5.058823585510254,DID
Journal of Political Economy,2011,0.04430379718542099,DID
Journal of Political Economy,2011,3.846153736114502,DID
Journal of Political Economy,2011,1.2332059144973757,DID
Journal of Political Economy,2011,1.4285714626312256,DID
Journal of Political Economy,2011,2.9583332538604736,DID
Journal of Political Economy,2011,3.777777671813965,DID
Journal of Political Economy,2011,3.5999999046325684,DID
Journal of Political Economy,2011,6.5714287757873535,DID
Journal of Political Economy,2011,2.005242109298706,DID
Journal of Political Economy,2011,2.78947377204895,DID
Journal of Political Economy,2011,2.7857143878936768,DID
Journal of Political Economy,2011,1.5714285373687744,DID
Journal of Political Economy,2011,0.51171875,DID
Journal of Political Economy,2011,0.7155963182449341,DID
Journal of Political Economy,2011,2.5,DID
Journal of Political Economy,2011,1.7777777910232544,DID
Journal of Political Economy,2011,1.3706685304641724,DID
Journal of Political Economy,2011,3.625,DID
Journal of Political Economy,2011,0.1942446082830429,DID
Journal of Political Economy,2011,2.125,DID
Journal of Political Economy,2011,1.1294118165969849,DID
Journal of Political Economy,2011,0.964486002922058,DID
Journal of Political Economy,2011,0.1666666716337204,DID
Journal of Political Economy,2011,3.231607675552368,DID
Journal of Political Economy,2011,0.7450980544090271,DID
Journal of Political Economy,2011,3.820359230041504,DID
Journal of Political Economy,2011,6.5,DID
Journal of Political Economy,2011,4,DID
Journal of Political Economy,2011,0.13333334028720856,DID
Journal of Political Economy,2011,2.0580270290374756,DID
Journal of Political Economy,2011,8.857142448425293,DID
Journal of Political Economy,2011,5.5,DID
Journal of Political Economy,2011,2.840425491333008,DID
Journal of Political Economy,2011,0.1111111119389534,DID
Journal of Political Economy,2011,3.3333332538604736,DID
Journal of Political Economy,2011,5.0625,DID
Journal of Political Economy,2011,0.05704697966575622,DID
Journal of Political Economy,2011,1.919999957084656,DID
Journal of Political Economy,2011,0.125,DID
Journal of Political Economy,2011,1.4285714626312256,DID
Journal of Political Economy,2011,0.5714285969734192,DID
Journal of Political Economy,2011,1.600000023841858,DID
Journal of Political Economy,2011,0.2141149789094925,DID
Journal of Political Economy,2011,6,DID
Journal of Political Economy,2011,0.37662336230278015,DID
Journal of Political Economy,2011,0.1577060967683792,DID
Journal of Political Economy,2011,4.230769157409668,DID
Journal of Political Economy,2011,10.583333015441896,DID
Journal of Political Economy,2011,0.8837209343910217,DID
Journal of Political Economy,2011,0.1320754736661911,DID
Journal of Political Economy,2011,7.833333492279053,DID
Journal of Political Economy,2011,1.8989983797073364,DID
Journal of Political Economy,2011,1.3126760721206665,DID
Journal of Political Economy,2011,5.690476417541504,DID
Journal of Political Economy,2011,0.30216801166534424,DID
Journal of Political Economy,2011,6.842105388641357,DID
Journal of Political Economy,2011,1.2033898830413818,DID
Journal of Political Economy,2011,5.8125,DID
Journal of Political Economy,2011,0.7795793414115906,DID
Journal of Political Economy,2011,1.5714285373687744,DID
Journal of Political Economy,2011,0.4000000059604645,DID
Journal of Political Economy,2011,4.636363506317139,DID
Journal of Political Economy,2011,8.5,DID
Journal of Political Economy,2011,2.909090995788574,DID
Journal of Political Economy,2011,2.529411792755127,DID
Journal of Political Economy,2011,0.30000001192092896,DID
Journal of Political Economy,2011,1.091428518295288,DID
Journal of Political Economy,2011,2.75,DID
Journal of Political Economy,2011,4.892857074737549,DID
Journal of Political Economy,2011,0.876288652420044,DID
Journal of Political Economy,2011,0.13333334028720856,DID
Journal of Political Economy,2011,0.8685897588729858,DID
Journal of Political Economy,2011,14.833333015441896,DID
Journal of Political Economy,2011,0.8459016680717468,DID
Journal of Political Economy,2011,2.454545497894287,DID
Journal of Political Economy,2011,4.636363506317139,DID
Journal of Political Economy,2011,0.2800000011920929,DID
Journal of Political Economy,2011,3.657692193984986,DID
Journal of Political Economy,2011,4.061946868896484,DID
Journal of Political Economy,2011,6,DID
Journal of Political Economy,2011,4.892857074737549,DID
Journal of Political Economy,2011,3.5999999046325684,DID
Journal of Political Economy,2011,2.125,DID
Journal of Political Economy,2011,2.3333332538604736,DID
Journal of Political Economy,2011,0.1428571492433548,DID
Journal of Political Economy,2011,1.3706685304641724,DID
Journal of Political Economy,2011,1.464495301246643,DID
Journal of Political Economy,2011,2.9583332538604736,DID
Journal of Political Economy,2011,10.550000190734863,DID
Journal of Political Economy,2011,3.772727251052856,DID
Journal of Political Economy,2011,0.7843137383460999,DID
Journal of Political Economy,2011,1.1647398471832275,DID
Journal of Political Economy,2011,18.399999618530273,DID
Journal of Political Economy,2011,0.25,DID
Journal of Political Economy,2011,3.985018730163574,DID
Journal of Political Economy,2011,3.642857074737549,DID
Quarterly Journal of Economics,2011,0.8666666746139526,RCT
Quarterly Journal of Economics,2011,4.583333492279053,RCT
Quarterly Journal of Economics,2011,2.04347825050354,RCT
Quarterly Journal of Economics,2011,1,RCT
Quarterly Journal of Economics,2011,1.1428571939468384,RCT
Quarterly Journal of Economics,2011,3.962962865829468,RCT
Quarterly Journal of Economics,2011,3.75,RCT
Quarterly Journal of Economics,2011,2.095238208770752,RCT
Quarterly Journal of Economics,2011,1.5263158082962036,RCT
Quarterly Journal of Economics,2011,1.6875,RCT
Quarterly Journal of Economics,2011,0.8536585569381714,RCT
Quarterly Journal of Economics,2011,2.075000047683716,RCT
Quarterly Journal of Economics,2011,1.7999999523162842,RCT
Quarterly Journal of Economics,2011,1.615384578704834,RCT
Quarterly Journal of Economics,2011,0.44628098607063293,RCT
Quarterly Journal of Economics,2011,2.481481552124023,RCT
Quarterly Journal of Economics,2011,0.5,RCT
Quarterly Journal of Economics,2011,4.5217390060424805,RCT
Quarterly Journal of Economics,2011,0.8205128312110901,RCT
Quarterly Journal of Economics,2011,1.95652174949646,RCT
Quarterly Journal of Economics,2011,0.9300000071525574,RCT
Quarterly Journal of Economics,2011,3.7142856121063232,RCT
Quarterly Journal of Economics,2011,0.6666666865348816,RCT
Quarterly Journal of Economics,2011,3.103448390960694,RCT
Quarterly Journal of Economics,2011,0.1666666716337204,DID
Quarterly Journal of Economics,2011,2.142857074737549,DID
Quarterly Journal of Economics,2011,0.8571428656578064,DID
Quarterly Journal of Economics,2011,1,DID
Quarterly Journal of Economics,2011,1,DID
Quarterly Journal of Economics,2011,1.3333333730697632,DID
Quarterly Journal of Economics,2011,1.3529411554336548,DID
Quarterly Journal of Economics,2011,2.78947377204895,DID
Quarterly Journal of Economics,2011,2.375,DID
Quarterly Journal of Economics,2011,0.1650485396385193,DID
Quarterly Journal of Economics,2011,2.2727272510528564,DID
Quarterly Journal of Economics,2011,1.6666666269302368,DID
Quarterly Journal of Economics,2011,2.125,DID
Quarterly Journal of Economics,2011,2.8125,DID
Quarterly Journal of Economics,2011,1.6666666269302368,DID
Quarterly Journal of Economics,2011,2.25,DID
Quarterly Journal of Economics,2011,0.7857142686843872,DID
Quarterly Journal of Economics,2011,2.909090995788574,DID
Quarterly Journal of Economics,2011,1,DID
Quarterly Journal of Economics,2011,2.4285714626312256,DID
Quarterly Journal of Economics,2011,2.546762704849243,DID
Quarterly Journal of Economics,2011,3.125,DID
Quarterly Journal of Economics,2011,1.4444444179534912,DID
Quarterly Journal of Economics,2011,0.8461538553237915,DID
Quarterly Journal of Economics,2011,0.4545454680919647,DID
Quarterly Journal of Economics,2011,0.5,DID
Quarterly Journal of Economics,2011,0.47058823704719543,DID
Quarterly Journal of Economics,2011,4.800000190734863,DID
Quarterly Journal of Economics,2011,2.6666667461395264,DID
Quarterly Journal of Economics,2011,2.222222328186035,DID
Quarterly Journal of Economics,2011,2.142857074737549,DID
Quarterly Journal of Economics,2011,4.4285712242126465,DID
Quarterly Journal of Economics,2011,3,DID
Quarterly Journal of Economics,2011,1.4666666984558103,DID
Quarterly Journal of Economics,2011,1.384615421295166,DID
Quarterly Journal of Economics,2011,5.125,DID
Quarterly Journal of Economics,2011,3.777777671813965,DID
Quarterly Journal of Economics,2011,1.5714285373687744,DID
Quarterly Journal of Economics,2011,4.888888835906982,DID
Quarterly Journal of Economics,2011,3.3333332538604736,DID
Quarterly Journal of Economics,2011,3,DID
Quarterly Journal of Economics,2011,2.5333333015441895,DID
Quarterly Journal of Economics,2011,3.090909004211426,DID
Quarterly Journal of Economics,2011,5.130434989929199,DID
Quarterly Journal of Economics,2011,7.117647171020508,DID
Quarterly Journal of Economics,2011,1,DID
Quarterly Journal of Economics,2011,0,DID
Quarterly Journal of Economics,2011,3.0714285373687744,DID
Quarterly Journal of Economics,2011,1.058823585510254,DID
Quarterly Journal of Economics,2011,1.823529362678528,DID
Quarterly Journal of Economics,2011,2,DID
Quarterly Journal of Economics,2011,1.307692289352417,DID
Quarterly Journal of Economics,2011,0.1666666716337204,DID
Quarterly Journal of Economics,2011,6.55555534362793,DID
Quarterly Journal of Economics,2011,3.4285714626312256,DID
Quarterly Journal of Economics,2011,5.111111164093018,DID
Quarterly Journal of Economics,2011,1.4444444179534912,DID
Quarterly Journal of Economics,2011,4.058823585510254,DID
Quarterly Journal of Economics,2011,2.5,DID
Quarterly Journal of Economics,2011,0.6666666865348816,DID
Quarterly Journal of Economics,2011,1,DID
Quarterly Journal of Economics,2011,3.1111111640930176,DID
Quarterly Journal of Economics,2011,0.1428571492433548,DID
Quarterly Journal of Economics,2011,1.75,DID
Quarterly Journal of Economics,2011,4.38095235824585,DID
Quarterly Journal of Economics,2011,0.7142857313156128,DID
Quarterly Journal of Economics,2011,0.6153846383094788,DID
Quarterly Journal of Economics,2011,3.200000047683716,DID
Quarterly Journal of Economics,2011,4,DID
Quarterly Journal of Economics,2011,3.125,DID
Quarterly Journal of Economics,2011,4.333333492279053,DID
Quarterly Journal of Economics,2011,0.6666666865348816,DID
Quarterly Journal of Economics,2011,1.909090876579285,DID
Quarterly Journal of Economics,2011,1.2857142686843872,DID
Quarterly Journal of Economics,2011,0.13333334028720856,DID
Quarterly Journal of Economics,2011,3.5833332538604736,DID
Quarterly Journal of Economics,2011,2.1818182468414307,DID
Quarterly Journal of Economics,2011,1.5499999523162842,DID
Quarterly Journal of Economics,2011,1.399999976158142,DID
Quarterly Journal of Economics,2011,1.3333333730697632,DID
Quarterly Journal of Economics,2011,3,DID
Quarterly Journal of Economics,2011,3.545454502105713,DID
Quarterly Journal of Economics,2011,3,DID
Quarterly Journal of Economics,2011,1.2307692766189575,DID
Quarterly Journal of Economics,2011,1.863636374473572,DID
Quarterly Journal of Economics,2011,2.375,DID
Quarterly Journal of Economics,2011,0.125,DID
Quarterly Journal of Economics,2011,6.333333492279053,DID
Quarterly Journal of Economics,2011,5.214285850524902,DID
Quarterly Journal of Economics,2011,0.3333333432674408,DID
Quarterly Journal of Economics,2011,5.5714287757873535,DID
Quarterly Journal of Economics,2011,1.7333333492279053,DID
Quarterly Journal of Economics,2011,0.1666666716337204,DID
Quarterly Journal of Economics,2011,3.545454502105713,DID
Quarterly Journal of Economics,2011,1.9285714626312256,DID
Quarterly Journal of Economics,2011,3,DID
Quarterly Journal of Economics,2011,0.8235294222831726,DID
Quarterly Journal of Economics,2011,0.7222222089767456,DID
Quarterly Journal of Economics,2011,4.55555534362793,DID
Quarterly Journal of Economics,2011,5.800000190734863,DID
Quarterly Journal of Economics,2011,1.6666666269302368,DID
Quarterly Journal of Economics,2011,0.4615384638309479,DID
Quarterly Journal of Economics,2011,1.2222222089767456,DID
Quarterly Journal of Economics,2011,0.8571428656578064,DID
Quarterly Journal of Economics,2011,4.583333492279053,DID
Quarterly Journal of Economics,2011,3.6666667461395264,DID
Quarterly Journal of Economics,2011,0.20000000298023224,DID
Quarterly Journal of Economics,2011,1.7647058963775637,DID
Quarterly Journal of Economics,2011,0.4000000059604645,DID
Quarterly Journal of Economics,2011,0.3333333432674408,DID
Quarterly Journal of Economics,2011,2.9600000381469727,IV
Quarterly Journal of Economics,2011,1.4727272987365725,IV
Quarterly Journal of Economics,2011,4.309523582458496,IV
Quarterly Journal of Economics,2011,0,IV
Quarterly Journal of Economics,2011,1.7311828136444092,IV
Quarterly Journal of Economics,2011,1.8229166269302368,IV
Quarterly Journal of Economics,2011,0.14666666090488434,IV
Quarterly Journal of Economics,2011,0.8992248177528381,IV
Quarterly Journal of Economics,2011,0.3980582654476166,IV
Quarterly Journal of Economics,2011,6.194029808044434,IV
Quarterly Journal of Economics,2011,1.148936152458191,IV
Quarterly Journal of Economics,2011,3.5999999046325684,IV
Quarterly Journal of Economics,2011,4.8852458000183105,IV
Quarterly Journal of Economics,2011,2.183907985687256,IV
Quarterly Journal of Economics,2011,4.844444274902344,IV
Quarterly Journal of Economics,2011,1.465116262435913,IV
Quarterly Journal of Economics,2011,1,IV
Quarterly Journal of Economics,2011,1.7647058963775637,IV
Quarterly Journal of Economics,2011,2.2280702590942383,IV
Quarterly Journal of Economics,2011,1.015625,IV
Quarterly Journal of Economics,2011,3.5625,IV
Quarterly Journal of Economics,2011,1.0227272510528564,IV
Quarterly Journal of Economics,2011,1.976190447807312,IV
Quarterly Journal of Economics,2011,4.645569801330566,IV
Quarterly Journal of Economics,2011,1.0101009607315063,IV
Quarterly Journal of Economics,2011,2,IV
Quarterly Journal of Economics,2011,1.4285714626312256,IV
Quarterly Journal of Economics,2011,2.9083333015441895,IV
Quarterly Journal of Economics,2011,2.488095283508301,IV
Quarterly Journal of Economics,2011,3.2280702590942383,IV
Quarterly Journal of Economics,2011,2.5357143878936768,IV
Quarterly Journal of Economics,2011,2.384615421295166,IV
Quarterly Journal of Economics,2011,1.4793388843536377,IV
Quarterly Journal of Economics,2011,2.770270347595215,IV
Quarterly Journal of Economics,2011,1.3394495248794556,IV
Quarterly Journal of Economics,2011,3.7413792610168457,IV
Quarterly Journal of Economics,2011,1.9876543283462524,IV
Quarterly Journal of Economics,2011,3.8333332538604736,IV
Quarterly Journal of Economics,2011,0.1666666716337204,IV
Quarterly Journal of Economics,2011,3.7761194705963135,IV
Quarterly Journal of Economics,2011,0.3333333432674408,IV
Quarterly Journal of Economics,2011,4.212766170501709,IV
Quarterly Journal of Economics,2011,1.962962985038757,IV
Quarterly Journal of Economics,2011,0.9354838728904724,IV
Quarterly Journal of Economics,2011,3.4318182468414307,IV
Quarterly Journal of Economics,2011,2.2592592239379883,IV
Quarterly Journal of Economics,2011,2.4285714626312256,IV
Quarterly Journal of Economics,2011,0.23188406229019165,IV
Quarterly Journal of Economics,2011,0.06557376682758331,IV
Quarterly Journal of Economics,2011,0.05960264801979065,IV
Quarterly Journal of Economics,2011,2.0987653732299805,IV
Quarterly Journal of Economics,2011,3.625,IV
Quarterly Journal of Economics,2011,5.679999828338623,IV
Quarterly Journal of Economics,2011,0.8620689511299133,IV
Quarterly Journal of Economics,2011,0.9655172228813172,IV
Quarterly Journal of Economics,2011,7.255814075469971,IV
Quarterly Journal of Economics,2011,0.31343284249305725,IV
Quarterly Journal of Economics,2011,1.7395833730697632,IV
Quarterly Journal of Economics,2011,3.486842155456543,IV
Quarterly Journal of Economics,2011,0.25,IV
Quarterly Journal of Economics,2011,1.0689655542373655,IV
Quarterly Journal of Economics,2011,3.4833333492279053,IV
Quarterly Journal of Economics,2011,4.237287998199463,IV
Quarterly Journal of Economics,2011,3.2592592239379883,IV
Quarterly Journal of Economics,2011,0.44594594836235046,IV
Quarterly Journal of Economics,2011,3.151515245437622,IV
Quarterly Journal of Economics,2011,0.4000000059604645,IV
Quarterly Journal of Economics,2011,1.1538461446762085,IV
Quarterly Journal of Economics,2011,2.188235282897949,IV
Quarterly Journal of Economics,2011,1.3046875,IV
Quarterly Journal of Economics,2011,0.09090909361839294,IV
Quarterly Journal of Economics,2011,2.046511650085449,IV
Quarterly Journal of Economics,2011,3.101694822311402,IV
Quarterly Journal of Economics,2011,7.479166507720947,IV
Quarterly Journal of Economics,2011,4.282352924346924,IV
Quarterly Journal of Economics,2011,1.2941176891326904,IV
Quarterly Journal of Economics,2011,1.621848702430725,IV
Quarterly Journal of Economics,2011,5.896551609039307,IV
Quarterly Journal of Economics,2011,2.6583333015441895,IV
Quarterly Journal of Economics,2011,1.4285714626312256,IV
Quarterly Journal of Economics,2011,1.8163264989852903,IV
Quarterly Journal of Economics,2011,2.2287580966949463,IV
Quarterly Journal of Economics,2011,2.261904716491699,IV
Quarterly Journal of Economics,2011,0.1621621549129486,IV
Quarterly Journal of Economics,2011,1.5547945499420166,IV
Quarterly Journal of Economics,2011,1.5686274766921997,IV
Quarterly Journal of Economics,2011,0.09090909361839294,IV
Quarterly Journal of Economics,2011,0.32673266530036926,IV
Quarterly Journal of Economics,2011,1,IV
Quarterly Journal of Economics,2011,2.96610164642334,IV
Quarterly Journal of Economics,2011,2.5250000953674316,IV
Quarterly Journal of Economics,2011,0.08860759437084198,IV
Quarterly Journal of Economics,2011,0.10144927352666856,IV
Quarterly Journal of Economics,2011,6.169230937957764,IV
Quarterly Journal of Economics,2011,2.4777777194976807,IV
Quarterly Journal of Economics,2011,3.231481552124023,IV
Quarterly Journal of Economics,2011,2.3157894611358643,IV
Quarterly Journal of Economics,2011,0.9137930870056152,IV
Quarterly Journal of Economics,2011,0.8363636136054993,IV
Quarterly Journal of Economics,2011,0.9384615421295166,IV
Quarterly Journal of Economics,2011,2.4503817558288574,IV
Quarterly Journal of Economics,2011,3.1824817657470703,IV
Quarterly Journal of Economics,2011,0.1818181872367859,IV
Quarterly Journal of Economics,2011,2.6480000019073486,IV
Quarterly Journal of Economics,2011,2.230769157409668,IV
Quarterly Journal of Economics,2011,1.669565200805664,IV
Quarterly Journal of Economics,2011,2.0308642387390137,IV
Quarterly Journal of Economics,2011,1.2758620977401731,IV
Quarterly Journal of Economics,2011,2.3888888359069824,IV
Quarterly Journal of Economics,2011,2.057692289352417,IV
Quarterly Journal of Economics,2011,2.840708017349243,IV
Quarterly Journal of Economics,2011,0.01250000018626451,IV
Quarterly Journal of Economics,2011,1.5820895433425903,IV
Quarterly Journal of Economics,2011,1.7416666746139526,IV
Quarterly Journal of Economics,2011,6.058823585510254,IV
Quarterly Journal of Economics,2011,0.1428571492433548,IV
Quarterly Journal of Economics,2011,6.3728814125061035,IV
Quarterly Journal of Economics,2011,0.2702702581882477,IV
Quarterly Journal of Economics,2011,4.116279125213623,IV
