journal,title,year,t,method,top5,top3
Journal of Public Economics,"Wind electricity subsidies Ñ A windfall for landowners? Evidence from a
feed-in tariff in Germany",2018,2.681451612903226,DID,0,0
Journal of Public Economics,"Wind electricity subsidies Ñ A windfall for landowners? Evidence from a
feed-in tariff in Germany",2018,2.983050847457627,IV,0,0
Journal of Public Economics,"Wind electricity subsidies Ñ A windfall for landowners? Evidence from a
feed-in tariff in Germany",2018,3.043879907621247,DID,0,0
Journal of Public Economics,"Wind electricity subsidies Ñ A windfall for landowners? Evidence from a
feed-in tariff in Germany",2018,3.731958762886598,DID,0,0
Journal of Public Economics,"Wind electricity subsidies Ñ A windfall for landowners? Evidence from a
feed-in tariff in Germany",2018,3.186440677966102,IV,0,0
Journal of Public Economics,"Wind electricity subsidies Ñ A windfall for landowners? Evidence from a
feed-in tariff in Germany",2018,3.8378378378378377,IV,0,0
Journal of Public Economics,"Wind electricity subsidies Ñ A windfall for landowners? Evidence from a
feed-in tariff in Germany",2018,3.62457337883959,DID,0,0
Journal of International Economics,"With a little help from my friends: Multinational retailers and ChinaÕs
consumer market penetration",2018,3.3333333333333335,DID,0,0
Journal of International Economics,"With a little help from my friends: Multinational retailers and ChinaÕs
consumer market penetration",2018,1.7999999999999998,DID,0,0
Journal of International Economics,"With a little help from my friends: Multinational retailers and ChinaÕs
consumer market penetration",2018,2,DID,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.7368421052631579,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.75,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.23684210526315788,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.2608695652173913,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,1.3333333333333333,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,1.2105263157894737,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.9863013698630136,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.71875,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,1.8333333333333333,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.3792325056433409,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.5384615384615384,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,1.803030303030303,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.9523809523809524,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,1.72,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.0967741935483871,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,2.2,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,1.673469387755102,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,1.4752851711026616,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.9411764705882352,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,2.264705882352941,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.2,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,2.0327380952380953,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,2.176470588235294,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.17857142857142858,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,2.323529411764706,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,1,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.8571428571428571,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,1,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.22666666666666663,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,2,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.23728813559322037,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.7272727272727273,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.3636363636363637,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.7333333333333333,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.5416666666666666,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,2.2666666666666666,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,2.1538461538461537,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,2.4827586206896552,RCT,0,0
AEJ: Economic Policy,Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment,2015,0.32432432432432434,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.7692307692307692,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.916666666666667,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.8222222222222224,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.05333333333333334,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.27272727272727276,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.11538461538461538,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.266666666666667,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.4,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,4.269230769230769,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,4.230769230769231,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.15151515151515152,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.8157894736842105,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.1399999999999997,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.9999999999999996,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.8333333333333335,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.14285714285714285,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.5696202531645569,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.5581395348837213,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.368421052631579,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.3076923076923075,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.6296296296296295,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.916666666666667,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,4.230769230769231,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.6511627906976745,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.7857142857142858,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.476190476190476,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.425,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.2628865979381445,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.6451612903225803,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,4.0344827586206895,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.530612244897959,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.5714285714285714,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.127659574468085,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.911111111111111,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.2037037037037035,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.8095238095238095,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,0.4826086956521739,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.2105263157894737,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,4,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,1.3571428571428572,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.0425531914893615,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,2.2857142857142856,RCT,0,0
Journal of the European Economic Association,YOUR LOSS IS MY GAIN: A RECRUITMENT EXPERIMENT WITH FRAMED INCENTIVES,2018,4.230769230769231,RCT,0,0
Experimental Economics,YouÕve earned it: estimating the impact of human capital on social preferences,2015,2.2791284403669723,IV,0,0
Experimental Economics,YouÕve earned it: estimating the impact of human capital on social preferences,2015,2.980099502487562,IV,0,0
Experimental Economics,YouÕve earned it: estimating the impact of human capital on social preferences,2015,1.7855875044373446,IV,0,0
Experimental Economics,YouÕve earned it: estimating the impact of human capital on social preferences,2015,1.88086642599278,IV,0,0
Experimental Economics,YouÕve earned it: estimating the impact of human capital on social preferences,2015,2.2009345794392523,IV,0,0
Experimental Economics,YouÕve earned it: estimating the impact of human capital on social preferences,2015,3.193548387096774,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,1.955,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.254,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.388,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,0.596,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.471,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.456,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.174,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,3.037,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,3.269,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.789,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.844,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,1.787,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,4.438,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,4.025,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.83,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,1.372,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,4.064,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.73,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.627,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.45,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,3.75,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,1.221,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.582,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.369,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.79,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.322,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.645,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.551,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.581,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.531,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,1.153,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.756,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.492,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,0.532,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.792,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,0.352,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,4.267,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.42,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.717,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,1.964,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.897,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,1.816,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,0.296,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,3.03,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.644,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,1.851,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,3.836,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,1.852,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.017,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,0.518,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.476,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,2.52,IV,0,0
Journal of Financial Economics,"ÊBoard diversity, firm risk, and corporate policiesÊ Ê",2018,3.402,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,2.347826086956522,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,3.75,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,2.35,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,2.6222222222222222,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,2.466666666666667,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,2.692307692307692,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,2.8000000000000003,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,0.4,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,0.7777777777777777,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,0.9775280898876404,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,4.1,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,3.0454545454545454,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,2.9999999999999996,IV,0,0
Journal of Financial Economics,ÊBusy directors and firm performance: Evidence from mergersÊ,2018,0.5142857142857142,IV,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,2.053,DID,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,0.961,DID,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,1.756,DID,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,5.18,IV,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,4.089,DID,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,3.109,IV,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,0.02,IV,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,0.893,DID,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,3.671,IV,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,1.203,DID,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,1.509,IV,0,0
Journal of Financial Economics,ÊCorporate governance of banks and financial stabilityÊ,2018,6.293,IV,0,0
Journal of Financial Economics,ÊCreditor rights and innovation: Evidence from patent collateralÊ,2018,1.84257602862254,DID,0,0
Journal of Financial Economics,ÊCreditor rights and innovation: Evidence from patent collateralÊ,2018,4.678899082568807,DID,0,0
Journal of Financial Economics,ÊCreditor rights and innovation: Evidence from patent collateralÊ,2018,4.470899470899471,DID,0,0
Journal of Financial Economics,ÊCreditor rights and innovation: Evidence from patent collateralÊ,2018,1.8874172185430464,DID,0,0
Journal of Financial Economics,ÊCreditor rights and innovation: Evidence from patent collateralÊ,2018,3.787878787878788,DID,0,0
Journal of Financial Economics,ÊCreditor rights and innovation: Evidence from patent collateralÊ,2018,3.0916666666666672,DID,0,0
Journal of Financial Economics,ÊCreditor rights and innovation: Evidence from patent collateralÊ,2018,3.284518828451883,DID,0,0
Journal of Financial Economics,ÊCreditor rights and innovation: Evidence from patent collateralÊ,2018,4.629847238542891,DID,0,0
Journal of Financial Economics,ÊCreditor rights and innovation: Evidence from patent collateralÊ,2018,3.125,DID,0,0
Journal of Financial Economics,ÊCreditor rights and innovation: Evidence from patent collateralÊ,2018,3.474178403755869,DID,0,0
Journal of Financial Economics,ÊDirector skill setsÊ,2018,1.83,IV,0,0
Journal of Financial Intermediation,ÊDo credit shocks affect labor demand? Evidence for employment and wages during the financial crisisÊ,2018,4.052631578947368,DID,0,0
Journal of Financial Intermediation,ÊDo credit shocks affect labor demand? Evidence for employment and wages during the financial crisisÊ,2018,3.6,DID,0,0
Journal of Financial Intermediation,ÊDo credit shocks affect labor demand? Evidence for employment and wages during the financial crisisÊ,2018,4.157894736842105,DID,0,0
Journal of Financial Intermediation,ÊDo credit shocks affect labor demand? Evidence for employment and wages during the financial crisisÊ,2018,3.5,DID,0,0
Journal of Financial Economics,ÊDo elections delay regulatory actionÊ,2018,2.76,DID,0,0
Journal of Financial Economics,ÊDo elections delay regulatory actionÊ,2018,2.87,DID,0,0
Journal of Financial Economics,ÊEmployee representation and financial leverageÊ,2018,2.23,DID,0,0
Journal of Financial Economics,ÊEmployee representation and financial leverageÊ,2018,2.21,DID,0,0
Journal of Financial Economics,ÊEmployee representation and financial leverageÊ,2018,2.59,RDD,0,0
Journal of Financial Economics,ÊEmployee representation and financial leverageÊ,2018,2.29,DID,0,0
Journal of Financial Economics,ÊEmployee representation and financial leverageÊ,2018,2.34,DID,0,0
Journal of Financial Economics,ÊEmployee representation and financial leverageÊ,2018,2.26,DID,0,0
Journal of Financial Economics,ÊEmployee representation and financial leverageÊ,2018,2.62,DID,0,0
Journal of Financial Economics,"ÊFintech, regulatory arbitrage, and the rise of shadow banksÊ",2018,4.55,DID,0,0
Journal of Financial Economics,"ÊFintech, regulatory arbitrage, and the rise of shadow banksÊ",2018,3.55,DID,0,0
Journal of Financial Economics,"ÊFintech, regulatory arbitrage, and the rise of shadow banksÊ",2018,4.08,DID,0,0
Journal of Financial Economics,"ÊFintech, regulatory arbitrage, and the rise of shadow banksÊ",2018,5.32,DID,0,0
Journal of Financial Economics,"ÊFintech, regulatory arbitrage, and the rise of shadow banksÊ",2018,2.16,DID,0,0
Journal of Financial Economics,"ÊFintech, regulatory arbitrage, and the rise of shadow banksÊ",2018,3.59,DID,0,0
Journal of Urban Economics,ÊGive credit where? The incidence of child care tax creditsÊ,2018,0.7901234567901234,IV,0,0
Journal of Urban Economics,ÊGive credit where? The incidence of child care tax creditsÊ,2018,2.850903614457831,IV,0,0
Journal of Urban Economics,ÊHousing productivity and the social cost of land-use restrictionsÊ,2018,3.729411764705882,IV,0,0
Journal of Urban Economics,ÊHousing productivity and the social cost of land-use restrictionsÊ,2018,2.4473684210526314,IV,0,0
Journal of Urban Economics,ÊHousing productivity and the social cost of land-use restrictionsÊ,2018,5.276595744680851,IV,0,0
Journal of Urban Economics,ÊHousing productivity and the social cost of land-use restrictionsÊ,2018,5.315789473684211,IV,0,0
Journal of Urban Economics,ÊHousing productivity and the social cost of land-use restrictionsÊ,2018,0.09433962264150944,IV,0,0
Journal of Urban Economics,ÊHousing productivity and the social cost of land-use restrictionsÊ,2018,5.061855670103093,IV,0,0
Journal of Urban Economics,ÊHousing productivity and the social cost of land-use restrictionsÊ,2018,5.666666666666666,IV,0,0
Journal of Urban Economics,ÊHousing productivity and the social cost of land-use restrictionsÊ,2018,1.272727272727273,IV,0,0
Journal of Urban Economics,ÊHousing productivity and the social cost of land-use restrictionsÊ,2018,0.08139534883720931,IV,0,0
Journal of Urban Economics,ÊHousing productivity and the social cost of land-use restrictionsÊ,2018,4.568965517241379,IV,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,28.64705882352941,DID,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,52.3,DID,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,5.875,IV,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,42.269230769230774,DID,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,9.142857142857142,DID,0,0
